Duration,Morning,Afternoon,Evening,Night,Weekday,Weekend,Male,Age
1089,1,0,0,0,1,0,1,51
342,0,1,0,0,1,0,1,51
451,0,1,0,0,1,0,1,51
155,0,1,0,0,1,0,1,51
694,0,1,0,0,1,0,1,51
271,0,0,1,0,1,0,1,51
511,0,0,1,0,1,0,1,51
354,0,0,1,0,1,0,1,51
152,0,0,1,0,1,0,1,51
425,0,0,1,0,1,0,1,51
210,0,0,1,0,1,0,1,51
205,0,0,0,1,1,0,1,51
785,1,0,0,0,1,0,1,51
611,1,0,0,0,1,0,1,51
375,1,0,0,0,1,0,1,51
524,1,0,0,0,1,0,1,51
630,1,0,0,0,1,0,1,51
201,0,1,0,0,1,0,1,51
346,0,1,0,0,1,0,1,51
297,0,1,0,0,1,0,1,51
660,0,1,0,0,1,0,1,51
423,0,1,0,0,1,0,1,51
529,0,0,1,0,1,0,1,51
308,0,0,1,0,1,0,1,51
646,0,0,1,0,1,0,1,51
1520,0,0,1,0,1,0,1,51
200,1,0,0,0,1,0,1,51
630,1,0,0,0,1,0,1,51
627,1,0,0,0,1,0,1,51
752,1,0,0,0,1,0,1,51
294,1,0,0,0,1,0,1,51
1395,1,0,0,0,1,0,1,51
646,1,0,0,0,1,0,1,51
423,1,0,0,0,1,0,1,51
472,1,0,0,0,1,0,1,51
273,1,0,0,0,1,0,1,51
216,1,0,0,0,1,0,1,51
342,0,1,0,0,1,0,1,51
406,0,1,0,0,1,0,1,51
160,0,1,0,0,1,0,1,51
272,0,1,0,0,1,0,1,51
586,0,1,0,0,1,0,1,51
475,0,1,0,0,1,0,1,51
295,0,1,0,0,1,0,1,51
315,0,1,0,0,1,0,1,51
957,0,1,0,0,1,0,1,51
680,0,1,0,0,1,0,1,51
383,0,0,1,0,1,0,1,51
786,0,0,1,0,1,0,1,51
910,0,0,1,0,1,0,1,51
757,1,0,0,0,1,0,1,51
628,1,0,0,0,1,0,1,51
365,1,0,0,0,1,0,1,51
622,1,0,0,0,1,0,1,51
463,1,0,0,0,1,0,1,51
202,1,0,0,0,1,0,1,51
773,1,0,0,0,1,0,1,51
173,1,0,0,0,1,0,1,51
284,0,1,0,0,1,0,1,51
488,0,1,0,0,1,0,1,51
1967,0,1,0,0,1,0,1,51
515,0,1,0,0,1,0,1,51
620,0,1,0,0,1,0,1,51
347,0,1,0,0,1,0,1,51
1000,0,1,0,0,1,0,1,51
785,0,0,1,0,1,0,1,51
569,0,0,1,0,1,0,1,51
323,0,0,1,0,1,0,1,51
332,0,0,1,0,1,0,1,51
1666,0,0,1,0,1,0,1,51
934,0,0,0,1,0,1,1,51
212,0,0,0,1,0,1,1,51
227,0,0,1,0,0,1,1,51
1543,0,0,1,0,0,1,1,51
540,0,0,1,0,0,1,1,51
444,1,0,0,0,0,1,1,51
1112,1,0,0,0,0,1,1,51
1053,0,1,0,0,0,1,1,51
1048,0,1,0,0,0,1,1,51
1267,0,1,0,0,0,1,1,51
1079,0,1,0,0,0,1,1,51
700,1,0,0,0,1,0,1,51
682,1,0,0,0,1,0,1,51
222,1,0,0,0,1,0,1,51
283,1,0,0,0,1,0,1,51
10,1,0,0,0,1,0,1,51
590,1,0,0,0,1,0,1,51
523,1,0,0,0,1,0,1,51
287,1,0,0,0,1,0,1,51
473,1,0,0,0,1,0,1,51
349,1,0,0,0,1,0,1,51
386,0,1,0,0,1,0,1,51
249,0,1,0,0,1,0,1,51
697,0,1,0,0,1,0,1,51
324,0,1,0,0,1,0,1,51
908,0,1,0,0,1,0,1,51
601,0,1,0,0,1,0,1,51
744,0,1,0,0,1,0,1,51
848,0,0,1,0,1,0,1,51
400,0,0,1,0,1,0,1,51
679,0,0,1,0,1,0,1,51
1467,0,0,1,0,1,0,1,51
903,0,0,1,0,1,0,1,51
822,0,0,1,0,1,0,1,51
198,1,0,0,0,1,0,1,51
700,1,0,0,0,1,0,1,51
740,1,0,0,0,1,0,1,51
426,1,0,0,0,1,0,1,51
542,1,0,0,0,1,0,1,51
424,1,0,0,0,1,0,1,51
284,1,0,0,0,1,0,1,51
633,1,0,0,0,1,0,1,51
323,0,1,0,0,1,0,1,51
209,0,1,0,0,1,0,1,51
182,0,1,0,0,1,0,1,51
613,0,1,0,0,1,0,1,51
658,0,1,0,0,1,0,1,51
315,0,1,0,0,1,0,1,51
841,0,1,0,0,1,0,1,51
480,0,1,0,0,1,0,1,51
513,0,0,1,0,1,0,1,51
517,0,0,1,0,1,0,1,51
612,0,0,1,0,1,0,1,51
617,0,0,1,0,1,0,1,51
316,0,0,1,0,1,0,1,51
600,0,0,1,0,1,0,1,51
193,0,0,1,0,1,0,1,51
520,1,0,0,0,1,0,1,51
748,1,0,0,0,1,0,1,51
444,1,0,0,0,1,0,1,51
406,1,0,0,0,1,0,1,51
524,1,0,0,0,1,0,1,51
449,1,0,0,0,1,0,1,51
981,1,0,0,0,1,0,1,51
179,1,0,0,0,1,0,1,51
468,1,0,0,0,1,0,1,51
316,1,0,0,0,1,0,1,51
260,0,1,0,0,1,0,1,51
329,0,1,0,0,1,0,1,51
287,0,1,0,0,1,0,1,51
240,0,1,0,0,1,0,1,51
1358,0,1,0,0,1,0,1,51
244,0,1,0,0,1,0,1,51
1515,0,1,0,0,1,0,1,51
622,0,1,0,0,1,0,1,51
686,0,1,0,0,1,0,1,51
122,0,0,1,0,1,0,1,51
528,0,0,1,0,1,0,1,51
618,0,0,1,0,1,0,1,51
835,0,0,1,0,1,0,1,51
543,1,0,0,0,1,0,1,51
714,1,0,0,0,1,0,1,51
310,1,0,0,0,1,0,1,51
331,1,0,0,0,1,0,1,51
913,1,0,0,0,1,0,1,51
1083,1,0,0,0,1,0,1,51
221,1,0,0,0,1,0,1,51
187,1,0,0,0,1,0,1,51
233,0,1,0,0,1,0,1,51
193,0,1,0,0,1,0,1,51
824,0,1,0,0,1,0,1,51
700,0,1,0,0,1,0,1,51
440,0,1,0,0,1,0,1,51
368,0,1,0,0,1,0,1,51
532,0,1,0,0,1,0,1,51
494,0,1,0,0,1,0,1,51
967,0,0,1,0,1,0,1,51
535,0,0,1,0,1,0,1,51
722,0,0,1,0,1,0,1,51
362,0,0,1,0,1,0,1,51
684,0,0,1,0,1,0,1,51
493,0,0,1,0,1,0,1,51
424,0,0,1,0,1,0,1,51
580,0,0,1,0,1,0,1,51
280,1,0,0,0,1,0,1,51
189,1,0,0,0,1,0,1,51
669,1,0,0,0,1,0,1,51
371,1,0,0,0,1,0,1,51
156,1,0,0,0,1,0,1,51
220,1,0,0,0,1,0,1,51
443,1,0,0,0,1,0,1,51
625,1,0,0,0,1,0,1,51
423,1,0,0,0,1,0,1,51
405,0,1,0,0,1,0,1,51
454,0,1,0,0,1,0,1,51
344,0,1,0,0,1,0,1,51
344,0,1,0,0,1,0,1,51
309,1,0,0,0,0,1,1,51
671,1,0,0,0,0,1,1,51
751,1,0,0,0,0,1,1,51
1405,1,0,0,0,0,1,1,51
918,1,0,0,0,0,1,1,51
1184,0,1,0,0,0,1,1,51
547,0,1,0,0,0,1,1,51
477,0,1,0,0,0,1,1,51
798,0,1,0,0,0,1,1,51
185,0,0,1,0,0,1,1,51
1013,0,0,1,0,0,1,1,51
362,0,0,1,0,0,1,1,51
662,0,0,1,0,0,1,1,51
49,1,0,0,0,0,1,1,51
1119,1,0,0,0,0,1,1,51
297,0,1,0,0,0,1,1,51
434,0,1,0,0,0,1,1,51
223,0,0,1,0,0,1,1,51
2473,0,0,1,0,0,1,1,51
504,0,0,1,0,0,1,1,51
512,0,0,1,0,0,1,1,51
395,0,0,1,0,0,1,1,51
615,1,0,0,0,1,0,1,51
471,1,0,0,0,1,0,1,51
797,1,0,0,0,1,0,1,51
362,1,0,0,0,1,0,1,51
189,1,0,0,0,1,0,1,51
589,1,0,0,0,1,0,1,51
456,1,0,0,0,1,0,1,51
816,1,0,0,0,1,0,1,51
353,1,0,0,0,1,0,1,51
447,1,0,0,0,1,0,1,51
440,1,0,0,0,1,0,1,51
164,1,0,0,0,1,0,1,51
240,1,0,0,0,1,0,1,51
507,1,0,0,0,1,0,1,51
291,0,1,0,0,1,0,1,51
499,0,1,0,0,1,0,1,51
326,0,1,0,0,1,0,1,51
943,0,1,0,0,1,0,1,51
724,0,1,0,0,1,0,1,51
334,0,1,0,0,1,0,1,51
443,0,1,0,0,1,0,1,51
316,0,1,0,0,1,0,1,51
716,0,1,0,0,1,0,1,51
679,0,1,0,0,1,0,1,51
343,0,1,0,0,1,0,1,51
352,0,1,0,0,1,0,1,51
1671,0,1,0,0,1,0,1,51
379,0,1,0,0,1,0,1,51
223,0,1,0,0,1,0,1,51
620,0,1,0,0,1,0,1,51
526,0,1,0,0,1,0,1,51
258,0,1,0,0,1,0,1,51
376,0,1,0,0,1,0,1,51
493,0,1,0,0,1,0,1,51
739,0,1,0,0,1,0,1,51
1285,0,0,1,0,1,0,1,51
315,0,0,1,0,1,0,1,51
998,0,0,1,0,1,0,1,51
549,0,0,1,0,1,0,1,51
419,0,0,1,0,1,0,1,51
387,0,0,0,1,1,0,1,51
344,1,0,0,0,1,0,1,51
699,1,0,0,0,1,0,1,51
687,1,0,0,0,1,0,1,51
285,1,0,0,0,1,0,1,51
480,1,0,0,0,1,0,1,51
1063,1,0,0,0,1,0,1,51
367,1,0,0,0,1,0,1,51
1075,1,0,0,0,1,0,1,51
1141,1,0,0,0,1,0,1,51
1151,1,0,0,0,1,0,1,51
483,1,0,0,0,1,0,1,51
2356,0,1,0,0,1,0,1,51
340,0,1,0,0,1,0,1,51
147,0,1,0,0,1,0,1,51
187,0,1,0,0,1,0,1,51
219,0,1,0,0,1,0,1,51
253,0,1,0,0,1,0,1,51
235,0,1,0,0,1,0,1,51
283,0,1,0,0,1,0,1,51
338,0,1,0,0,1,0,1,51
483,0,1,0,0,1,0,1,51
4,0,1,0,0,1,0,1,51
460,0,1,0,0,1,0,1,51
354,0,1,0,0,1,0,1,51
879,0,1,0,0,1,0,1,51
376,0,1,0,0,1,0,1,51
878,0,1,0,0,1,0,1,51
686,0,1,0,0,1,0,1,51
1259,0,1,0,0,1,0,1,51
1491,0,0,1,0,1,0,1,51
2251,0,0,1,0,1,0,1,51
516,0,0,1,0,1,0,1,51
287,0,0,1,0,1,0,1,51
777,0,0,1,0,1,0,1,51
312,0,0,1,0,1,0,1,51
1162,1,0,0,0,1,0,1,51
521,1,0,0,0,1,0,1,51
292,1,0,0,0,1,0,1,51
384,1,0,0,0,1,0,1,51
125,1,0,0,0,1,0,1,51
1984,1,0,0,0,1,0,1,51
280,0,1,0,0,1,0,1,51
254,0,1,0,0,1,0,1,51
2235,0,1,0,0,1,0,1,51
450,0,1,0,0,1,0,1,51
1125,0,1,0,0,1,0,1,51
372,0,1,0,0,1,0,1,51
2131,0,1,0,0,1,0,1,51
785,0,1,0,0,1,0,1,51
618,0,1,0,0,1,0,1,51
651,0,1,0,0,1,0,1,51
1399,0,1,0,0,1,0,1,51
1248,0,1,0,0,1,0,1,51
1260,0,1,0,0,1,0,1,51
1054,0,1,0,0,1,0,1,51
375,0,0,1,0,1,0,1,51
1006,0,0,1,0,1,0,1,51
665,0,0,1,0,1,0,1,51
258,0,0,1,0,1,0,1,51
574,0,0,1,0,1,0,1,51
392,1,0,0,0,1,0,1,51
513,1,0,0,0,1,0,1,51
237,1,0,0,0,1,0,1,51
147,1,0,0,0,1,0,1,51
217,1,0,0,0,1,0,1,51
181,1,0,0,0,1,0,1,51
729,1,0,0,0,1,0,1,51
1493,1,0,0,0,1,0,1,51
799,1,0,0,0,1,0,1,51
10,0,1,0,0,1,0,1,51
437,0,1,0,0,1,0,1,51
467,0,1,0,0,1,0,1,51
243,0,1,0,0,1,0,1,51
342,0,1,0,0,1,0,1,51
431,0,1,0,0,1,0,1,51
833,0,1,0,0,1,0,1,51
405,0,1,0,0,1,0,1,51
184,0,1,0,0,1,0,1,51
531,0,1,0,0,1,0,1,51
1433,0,1,0,0,1,0,1,51
1427,0,1,0,0,1,0,1,51
683,0,1,0,0,1,0,1,51
2037,0,1,0,0,1,0,1,51
645,0,0,1,0,1,0,1,51
270,0,0,1,0,1,0,1,51
670,0,0,1,0,1,0,1,51
382,0,0,1,0,1,0,1,51
503,1,0,0,0,1,0,1,51
709,1,0,0,0,1,0,1,51
401,1,0,0,0,1,0,1,51
414,1,0,0,0,1,0,1,51
1374,1,0,0,0,1,0,1,51
855,1,0,0,0,1,0,1,51
370,1,0,0,0,1,0,1,51
212,0,1,0,0,1,0,1,51
258,0,1,0,0,1,0,1,51
795,0,1,0,0,1,0,1,51
398,0,1,0,0,1,0,1,51
709,0,1,0,0,1,0,1,51
947,0,1,0,0,1,0,1,51
948,0,1,0,0,1,0,1,51
585,0,1,0,0,1,0,1,51
428,0,1,0,0,1,0,1,51
2034,0,0,1,0,1,0,1,51
1318,0,0,1,0,1,0,1,51
773,0,1,0,0,0,1,1,51
347,0,1,0,0,0,1,1,51
439,0,1,0,0,0,1,1,51
760,0,0,1,0,0,1,1,51
514,0,0,0,1,0,1,1,51
817,1,0,0,0,0,1,1,51
39,0,1,0,0,0,1,1,51
843,0,1,0,0,0,1,1,51
163,0,0,1,0,0,1,1,51
301,0,0,1,0,0,1,1,51
55,0,0,1,0,0,1,1,51
72,0,0,1,0,0,1,1,51
442,0,0,1,0,0,1,1,51
883,0,0,1,0,0,1,1,51
609,1,0,0,0,1,0,1,51
289,1,0,0,0,1,0,1,51
1236,1,0,0,0,1,0,1,51
693,1,0,0,0,1,0,1,51
408,1,0,0,0,1,0,1,51
697,1,0,0,0,1,0,1,51
677,1,0,0,0,1,0,1,51
729,0,1,0,0,1,0,1,51
226,0,1,0,0,1,0,1,51
197,0,1,0,0,1,0,1,51
215,0,1,0,0,1,0,1,51
329,0,1,0,0,1,0,1,51
335,0,1,0,0,1,0,1,51
663,0,1,0,0,1,0,1,51
376,0,1,0,0,1,0,1,51
558,0,1,0,0,1,0,1,51
880,0,1,0,0,1,0,1,51
307,0,1,0,0,1,0,1,51
1514,0,1,0,0,1,0,1,51
368,0,1,0,0,1,0,1,51
462,0,1,0,0,1,0,1,51
764,0,1,0,0,1,0,1,51
1450,0,1,0,0,1,0,1,51
883,0,0,1,0,1,0,1,51
155,0,0,1,0,1,0,1,51
364,0,0,1,0,1,0,1,51
269,0,0,1,0,1,0,1,51
250,0,0,0,1,1,0,1,51
983,1,0,0,0,1,0,1,51
468,1,0,0,0,1,0,1,51
1165,1,0,0,0,1,0,1,51
813,1,0,0,0,1,0,1,51
518,1,0,0,0,1,0,1,51
261,1,0,0,0,1,0,1,51
515,0,1,0,0,1,0,1,51
482,0,1,0,0,1,0,1,51
338,0,1,0,0,1,0,1,51
1023,0,1,0,0,1,0,1,51
431,0,1,0,0,1,0,1,51
519,0,1,0,0,1,0,1,51
193,0,1,0,0,1,0,1,51
452,0,1,0,0,1,0,1,51
1095,0,1,0,0,1,0,1,51
713,0,1,0,0,1,0,1,51
377,0,1,0,0,1,0,1,51
1033,0,1,0,0,1,0,1,51
1294,0,1,0,0,1,0,1,51
526,0,1,0,0,1,0,1,51
1067,0,1,0,0,1,0,1,51
1157,0,1,0,0,1,0,1,51
1403,0,1,0,0,1,0,1,51
1377,0,1,0,0,1,0,1,51
599,0,1,0,0,1,0,1,51
857,0,0,1,0,1,0,1,51
185,0,0,0,1,1,0,1,51
91,1,0,0,0,1,0,1,51
510,1,0,0,0,1,0,1,51
417,1,0,0,0,1,0,1,51
683,1,0,0,0,1,0,1,51
467,1,0,0,0,1,0,1,51
1225,1,0,0,0,1,0,1,51
809,1,0,0,0,1,0,1,51
753,1,0,0,0,1,0,1,51
249,0,1,0,0,1,0,1,51
745,0,1,0,0,1,0,1,51
425,0,1,0,0,1,0,1,51
168,0,1,0,0,1,0,1,51
1456,0,1,0,0,1,0,1,51
1221,0,1,0,0,1,0,1,51
677,0,1,0,0,1,0,1,51
347,0,1,0,0,1,0,1,51
345,0,0,1,0,1,0,1,51
1209,0,0,1,0,1,0,1,51
563,0,0,1,0,1,0,1,51
557,0,0,0,1,1,0,1,51
231,1,0,0,0,1,0,1,51
488,1,0,0,0,1,0,1,51
886,1,0,0,0,1,0,1,51
554,1,0,0,0,1,0,1,51
1091,1,0,0,0,1,0,1,51
353,1,0,0,0,1,0,1,51
1037,1,0,0,0,1,0,1,51
247,0,1,0,0,1,0,1,51
1462,0,1,0,0,1,0,1,51
261,0,1,0,0,1,0,1,51
298,0,1,0,0,1,0,1,51
1081,0,1,0,0,1,0,1,51
350,0,1,0,0,1,0,1,51
406,0,1,0,0,1,0,1,51
979,0,1,0,0,1,0,1,51
317,0,1,0,0,1,0,1,51
247,0,1,0,0,1,0,1,51
684,0,1,0,0,1,0,1,51
610,0,1,0,0,1,0,1,51
1359,0,1,0,0,1,0,1,51
147,0,0,1,0,1,0,1,51
806,0,0,1,0,1,0,1,51
399,0,0,0,1,1,0,1,51
600,1,0,0,0,1,0,1,51
586,1,0,0,0,1,0,1,51
1015,1,0,0,0,1,0,1,51
378,1,0,0,0,1,0,1,51
475,1,0,0,0,1,0,1,51
229,1,0,0,0,1,0,1,51
238,1,0,0,0,1,0,1,51
200,0,1,0,0,1,0,1,51
229,0,1,0,0,1,0,1,51
572,0,1,0,0,1,0,1,51
570,0,1,0,0,1,0,1,51
663,0,1,0,0,1,0,1,51
1328,0,1,0,0,1,0,1,51
1344,0,1,0,0,1,0,1,51
706,0,1,0,0,1,0,1,51
1435,0,1,0,0,1,0,1,51
822,0,0,1,0,1,0,1,51
7508,0,0,0,1,0,1,1,51
315,1,0,0,0,0,1,1,51
404,0,1,0,0,0,1,1,51
1022,0,1,0,0,0,1,1,51
1540,0,1,0,0,0,1,1,51
1817,0,1,0,0,0,1,1,51
414,0,1,0,0,0,1,1,51
1545,0,1,0,0,0,1,1,51
765,0,1,0,0,0,1,1,51
1241,0,1,0,0,0,1,1,51
1969,0,0,1,0,0,1,1,51
396,0,0,1,0,0,1,1,51
590,0,0,0,1,0,1,1,51
1870,0,1,0,0,0,1,1,51
584,0,1,0,0,0,1,1,51
401,0,1,0,0,0,1,1,51
47,0,0,1,0,0,1,1,51
478,1,0,0,0,1,0,1,51
947,1,0,0,0,1,0,1,51
617,1,0,0,0,1,0,1,51
182,1,0,0,0,1,0,1,51
1196,1,0,0,0,1,0,1,51
260,1,0,0,0,1,0,1,51
787,1,0,0,0,1,0,1,51
604,1,0,0,0,1,0,1,51
519,0,1,0,0,1,0,1,51
922,0,1,0,0,1,0,1,51
425,0,1,0,0,1,0,1,51
229,0,1,0,0,1,0,1,51
399,0,1,0,0,1,0,1,51
2597,0,1,0,0,1,0,1,51
666,0,1,0,0,1,0,1,51
553,0,1,0,0,1,0,1,51
207,0,1,0,0,1,0,1,51
327,0,1,0,0,1,0,1,51
1262,0,1,0,0,1,0,1,51
551,0,1,0,0,1,0,1,51
1355,0,1,0,0,1,0,1,51
1506,0,1,0,0,1,0,1,51
917,0,1,0,0,1,0,1,51
345,0,1,0,0,1,0,1,51
558,0,0,1,0,1,0,1,51
746,0,0,1,0,1,0,1,51
737,0,0,1,0,1,0,1,51
548,0,0,1,0,1,0,1,51
191,1,0,0,0,1,0,1,51
830,0,1,0,0,1,0,1,51
663,0,1,0,0,1,0,1,51
798,0,1,0,0,1,0,1,51
755,0,1,0,0,1,0,1,51
226,0,1,0,0,1,0,1,51
1218,0,1,0,0,1,0,1,51
392,0,1,0,0,1,0,1,51
530,0,1,0,0,1,0,1,51
259,0,1,0,0,1,0,1,51
272,0,1,0,0,1,0,1,51
921,0,0,1,0,1,0,1,51
212,0,0,0,1,1,0,1,51
411,1,0,0,0,1,0,1,51
1017,1,0,0,0,1,0,1,51
159,1,0,0,0,1,0,1,51
1187,1,0,0,0,1,0,1,51
335,0,1,0,0,1,0,1,51
774,0,1,0,0,1,0,1,51
514,0,1,0,0,1,0,1,51
569,0,1,0,0,1,0,1,51
321,0,1,0,0,1,0,1,51
342,0,1,0,0,1,0,1,51
204,0,1,0,0,1,0,1,51
339,0,1,0,0,1,0,1,51
380,0,1,0,0,1,0,1,51
548,0,1,0,0,1,0,1,51
1368,0,1,0,0,1,0,1,51
620,0,1,0,0,1,0,1,51
877,0,1,0,0,1,0,1,51
543,0,0,1,0,1,0,1,51
1313,0,0,1,0,1,0,1,51
255,0,0,1,0,1,0,1,51
648,0,0,1,0,1,0,1,51
438,0,0,0,1,1,0,1,51
959,1,0,0,0,1,0,1,51
281,1,0,0,0,1,0,1,51
449,1,0,0,0,1,0,1,51
359,1,0,0,0,1,0,1,51
359,1,0,0,0,1,0,1,51
347,1,0,0,0,1,0,1,51
502,0,1,0,0,1,0,1,51
779,0,1,0,0,1,0,1,51
346,0,1,0,0,1,0,1,51
176,0,1,0,0,1,0,1,51
173,0,1,0,0,1,0,1,51
372,0,1,0,0,1,0,1,51
249,0,1,0,0,1,0,1,51
556,0,1,0,0,1,0,1,51
313,0,1,0,0,1,0,1,51
374,0,1,0,0,1,0,1,51
1369,0,1,0,0,1,0,1,51
1455,0,1,0,0,1,0,1,51
591,0,1,0,0,1,0,1,51
524,0,0,1,0,1,0,1,51
707,0,0,1,0,1,0,1,51
850,0,0,1,0,1,0,1,51
246,0,0,0,1,1,0,1,51
165,1,0,0,0,1,0,1,51
219,1,0,0,0,1,0,1,51
173,1,0,0,0,1,0,1,51
557,1,0,0,0,1,0,1,51
653,1,0,0,0,1,0,1,51
637,0,1,0,0,1,0,1,51
910,0,1,0,0,1,0,1,51
1293,0,1,0,0,1,0,1,51
552,0,1,0,0,1,0,1,51
231,0,1,0,0,1,0,1,51
1318,0,1,0,0,1,0,1,51
232,0,1,0,0,1,0,1,51
392,0,1,0,0,1,0,1,51
199,0,1,0,0,1,0,1,51
268,0,1,0,0,1,0,1,51
1336,0,0,1,0,1,0,1,51
664,0,0,1,0,1,0,1,51
5,0,0,1,0,1,0,1,51
588,0,1,0,0,0,1,1,51
485,0,0,1,0,0,1,1,51
542,0,0,1,0,0,1,1,51
384,0,0,1,0,0,1,1,51
387,0,0,1,0,0,1,1,51
406,0,0,1,0,0,1,1,51
262,0,1,0,0,0,1,1,51
272,0,0,1,0,0,1,1,51
1541,1,0,0,0,1,0,1,51
7295,0,1,0,0,1,0,1,51
201,1,0,0,0,1,0,1,51
750,1,0,0,0,1,0,1,51
791,1,0,0,0,1,0,1,51
350,1,0,0,0,1,0,1,51
419,1,0,0,0,1,0,1,51
540,1,0,0,0,1,0,1,51
338,1,0,0,0,1,0,1,51
1188,1,0,0,0,1,0,1,51
420,1,0,0,0,1,0,1,51
359,1,0,0,0,1,0,1,51
364,1,0,0,0,1,0,1,51
284,0,1,0,0,1,0,1,51
1058,0,1,0,0,1,0,1,51
562,0,1,0,0,1,0,1,51
320,0,1,0,0,1,0,1,51
184,0,1,0,0,1,0,1,51
371,0,1,0,0,1,0,1,51
383,0,1,0,0,1,0,1,51
215,0,1,0,0,1,0,1,51
566,0,1,0,0,1,0,1,51
248,0,1,0,0,1,0,1,51
483,0,1,0,0,1,0,1,51
547,0,1,0,0,1,0,1,51
1232,0,0,1,0,1,0,1,51
89,0,0,1,0,1,0,1,51
534,1,0,0,0,1,0,1,51
651,1,0,0,0,1,0,1,51
613,1,0,0,0,1,0,1,51
264,1,0,0,0,1,0,1,51
358,1,0,0,0,1,0,1,51
713,1,0,0,0,1,0,1,51
603,0,1,0,0,1,0,1,51
409,0,1,0,0,1,0,1,51
235,0,1,0,0,1,0,1,51
217,0,1,0,0,1,0,1,51
1519,0,1,0,0,1,0,1,51
580,0,1,0,0,1,0,1,51
340,0,1,0,0,1,0,1,51
439,0,1,0,0,1,0,1,51
313,0,1,0,0,1,0,1,51
478,0,1,0,0,1,0,1,51
208,0,1,0,0,1,0,1,51
194,0,1,0,0,1,0,1,51
724,0,1,0,0,1,0,1,51
399,0,1,0,0,1,0,1,51
1598,0,1,0,0,1,0,1,51
833,0,1,0,0,1,0,1,51
516,0,0,1,0,1,0,1,51
502,0,0,1,0,1,0,1,51
519,0,0,1,0,1,0,1,51
712,0,0,1,0,1,0,1,51
248,0,0,1,0,1,0,1,51
934,0,0,1,0,1,0,1,51
370,0,0,0,1,1,0,1,51
394,1,0,0,0,1,0,1,51
701,1,0,0,0,1,0,1,51
339,1,0,0,0,1,0,1,51
1147,1,0,0,0,1,0,1,51
433,1,0,0,0,1,0,1,51
221,1,0,0,0,1,0,1,51
966,1,0,0,0,1,0,1,51
517,1,0,0,0,1,0,1,51
688,1,0,0,0,1,0,1,51
269,1,0,0,0,1,0,1,51
467,1,0,0,0,1,0,1,51
691,1,0,0,0,1,0,1,51
782,1,0,0,0,1,0,1,51
222,0,1,0,0,1,0,1,51
235,0,1,0,0,1,0,1,51
593,0,1,0,0,1,0,1,51
403,0,1,0,0,1,0,1,51
260,0,1,0,0,1,0,1,51
225,0,1,0,0,1,0,1,51
271,0,1,0,0,1,0,1,51
398,0,1,0,0,1,0,1,51
206,0,1,0,0,1,0,1,51
812,0,1,0,0,1,0,1,51
1430,0,1,0,0,1,0,1,51
815,0,1,0,0,1,0,1,51
196,0,1,0,0,1,0,1,51
430,0,1,0,0,1,0,1,51
355,0,1,0,0,1,0,1,51
581,0,1,0,0,1,0,1,51
349,0,1,0,0,1,0,1,51
594,0,0,1,0,1,0,1,51
557,0,0,1,0,1,0,1,51
448,0,0,1,0,1,0,1,51
1104,0,0,1,0,1,0,1,51
310,0,0,1,0,1,0,1,51
399,0,0,1,0,1,0,1,51
521,0,0,1,0,1,0,1,51
1049,0,0,1,0,1,0,1,51
515,1,0,0,0,1,0,1,51
335,1,0,0,0,1,0,1,51
449,1,0,0,0,1,0,1,51
661,1,0,0,0,1,0,1,51
406,1,0,0,0,1,0,1,51
128,1,0,0,0,1,0,1,51
377,1,0,0,0,1,0,1,51
249,1,0,0,0,1,0,1,51
1085,1,0,0,0,1,0,1,51
259,1,0,0,0,1,0,1,51
490,1,0,0,0,1,0,1,51
375,1,0,0,0,1,0,1,51
636,1,0,0,0,1,0,1,51
270,1,0,0,0,1,0,1,51
459,0,1,0,0,1,0,1,51
302,0,1,0,0,1,0,1,51
385,0,1,0,0,1,0,1,51
246,0,1,0,0,1,0,1,51
575,0,1,0,0,1,0,1,51
353,0,1,0,0,1,0,1,51
398,0,1,0,0,1,0,1,51
400,0,1,0,0,1,0,1,51
379,0,1,0,0,1,0,1,51
235,0,1,0,0,1,0,1,51
234,0,1,0,0,1,0,1,51
711,0,1,0,0,1,0,1,51
1490,0,1,0,0,1,0,1,51
996,0,1,0,0,1,0,1,51
1198,0,1,0,0,1,0,1,51
502,0,1,0,0,1,0,1,51
432,0,0,1,0,1,0,1,51
547,0,0,1,0,1,0,1,51
947,0,0,1,0,1,0,1,51
455,0,0,1,0,1,0,1,51
532,0,0,1,0,1,0,1,51
781,0,0,1,0,1,0,1,51
339,1,0,0,0,0,1,1,51
649,0,1,0,0,0,1,1,51
1182,0,1,0,0,0,1,1,51
769,0,1,0,0,0,1,1,51
557,0,1,0,0,0,1,1,51
797,0,1,0,0,0,1,1,51
701,0,1,0,0,0,1,1,51
1370,0,1,0,0,0,1,1,51
391,0,1,0,0,0,1,1,51
1189,0,0,1,0,0,1,1,51
453,0,0,1,0,0,1,1,51
1150,1,0,0,0,0,1,1,51
878,0,1,0,0,0,1,1,51
1132,0,0,1,0,0,1,1,51
4968,0,0,1,0,0,1,1,51
815,0,0,0,1,1,0,1,51
370,0,0,0,1,1,0,1,51
670,1,0,0,0,1,0,1,51
530,1,0,0,0,1,0,1,51
444,1,0,0,0,1,0,1,51
480,1,0,0,0,1,0,1,51
483,1,0,0,0,1,0,1,51
485,1,0,0,0,1,0,1,51
535,1,0,0,0,1,0,1,51
584,1,0,0,0,1,0,1,51
1115,1,0,0,0,1,0,1,51
