Vandal,Minor,LoggedIn,HTTP,NumWordsAdded,NumWordsRemoved
1,0,1,0,0,0
1,0,1,0,15,1
1,0,1,0,9,0
1,0,1,0,1,0
1,0,1,0,4,0
1,0,1,0,1,1
1,0,0,0,8,6
1,0,0,0,1,65
1,0,0,0,1,0
1,1,1,0,0,0
1,0,0,0,5,2
1,0,0,0,1,0
1,0,0,0,2,1
1,0,0,0,0,0
1,0,0,0,1,1
1,0,0,0,0,36
1,1,1,0,0,0
1,1,1,0,0,0
1,0,1,0,3,10
1,0,0,0,1,3
1,0,1,0,2,0
1,0,1,1,2,0
1,0,1,1,1,1
1,0,1,0,12,0
1,0,0,0,4,0
1,0,0,0,0,0
1,0,1,0,1,1
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,1,0,0,0
1,0,0,0,1,66
1,0,0,0,16,0
1,0,0,0,0,0
1,0,0,0,2,0
1,0,0,0,4,0
1,0,0,0,1,0
1,0,0,0,1,0
1,1,1,0,0,0
1,0,0,0,1,0
1,0,1,0,0,1
1,0,0,0,9,0
1,0,0,0,0,0
1,0,0,0,16,0
1,0,0,0,13,0
1,0,0,0,1,0
1,0,1,0,0,14
1,0,0,0,14,0
1,0,0,0,36,0
1,0,0,0,1,0
1,0,0,0,21,0
1,0,0,0,1,1
1,0,0,0,5,5
1,0,0,0,4,0
1,0,0,0,1,0
1,0,0,0,1,12
1,0,0,0,1,0
1,0,0,0,80,0
1,0,0,0,16,80
1,0,0,0,6,0
1,0,1,0,0,0
1,0,0,0,5,0
1,0,1,0,9,0
1,0,0,0,51,0
1,0,0,0,2,0
1,0,1,0,89,0
1,0,0,0,29,0
1,0,0,0,47,0
1,0,0,0,1,1
1,0,0,1,88,0
1,1,1,0,12,0
1,0,0,0,0,0
1,1,1,0,0,0
1,0,0,0,64,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,1,2,0
1,0,0,0,1,0
1,0,1,1,7,0
1,1,1,0,2,0
1,0,0,0,1,1
1,0,0,0,67,0
1,0,0,0,3,1
1,0,0,1,2,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,1
1,1,1,0,1,0
1,0,0,0,10,1
1,0,0,0,2,1
1,0,0,1,8,0
1,0,0,1,1,0
1,0,0,0,3,0
1,0,1,0,0,13
1,0,0,0,1,0
1,0,0,0,4,0
1,0,1,0,8,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,0,0,1,2
1,0,0,0,2,16
1,1,1,0,0,1
1,0,0,0,8,0
1,0,0,0,9,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,0,1
1,0,0,0,0,0
1,0,0,0,4,0
1,0,0,0,1,1
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,1,2
1,0,0,0,0,1
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,13,0
1,0,1,0,0,0
1,0,0,0,1,0
1,0,0,0,3,0
1,0,0,0,1,0
1,0,0,0,1,8
1,0,1,1,3,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,1,1,0,0,0
1,0,0,0,5,0
1,0,0,0,0,0
1,0,0,0,1,0
1,0,0,0,5,0
1,1,1,0,6,0
1,1,1,0,12,0
1,1,1,0,0,12
1,1,1,0,3,0
1,0,0,0,0,2
1,1,1,0,2,0
1,0,0,0,2,0
1,0,1,0,0,0
1,0,0,0,3,0
1,0,0,0,0,12
1,0,1,0,12,0
1,0,0,0,0,12
1,0,0,0,13,0
1,0,0,0,0,0
1,1,1,0,0,0
1,1,1,0,2,7
1,0,1,0,7,2
1,0,0,0,0,0
1,0,1,0,8,6
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,1,1,0,12,0
1,0,0,0,0,0
1,0,0,0,3,0
1,0,0,0,1,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,8,0
1,0,1,0,30,0
1,0,1,0,0,0
1,0,0,0,3,0
1,0,1,0,3,1
1,0,0,0,1,0
1,0,0,0,1,1
1,0,0,0,5,9
1,0,0,0,8,0
1,0,0,0,3,0
1,0,0,0,0,0
1,0,0,0,1,0
1,0,1,0,11,0
1,0,0,0,0,0
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,4,0
1,0,0,0,2,0
1,0,0,0,0,0
1,0,0,0,5,2
1,0,0,0,4,1
1,0,0,0,3,1
1,0,0,0,0,0
1,0,1,0,2,0
1,0,1,0,0,1
1,0,1,0,1,0
1,0,0,0,6,0
1,0,0,0,2,1
1,0,0,0,0,0
1,0,0,0,8,0
1,0,0,0,8,0
1,0,0,0,2,0
1,0,0,0,2,1
1,0,0,0,0,0
1,0,0,0,3,0
1,0,0,0,3,1
1,0,1,0,2,0
1,0,1,0,1,1
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,1,1,0
1,0,0,0,0,0
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,43,15
1,0,0,0,1,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,1,14,0
1,0,1,0,0,0
1,0,0,0,4,0
1,0,1,0,0,0
1,0,0,1,5,0
1,0,0,1,2,1
1,0,0,0,2,2
1,0,0,0,1,1
1,0,0,0,2,2
1,0,0,0,3,3
1,0,0,0,1,1
1,0,0,0,2,1
1,0,0,0,6,4
1,0,0,0,50,1
1,0,0,0,0,1
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,0,0
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,5,1
1,0,1,0,14,0
1,0,1,0,1,3
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,2
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,0,0,0,6
1,0,0,0,1,1
1,1,1,0,0,0
1,0,1,0,1,3
1,0,0,0,2,0
1,1,1,0,0,0
1,1,1,0,0,0
1,1,1,0,0,0
1,0,0,0,1,1
1,0,1,1,8,0
1,0,0,0,0,8
1,0,0,0,0,8
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,2,1
1,0,0,0,0,0
1,0,0,0,1,10
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,4,0
1,0,0,0,4,0
1,1,1,0,0,4
1,0,0,0,4,0
1,0,0,0,3,0
1,0,0,0,9,0
1,0,0,1,1,0
1,1,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,1,1,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,1,0
1,0,0,0,4,0
1,0,0,0,1,0
1,0,1,0,3,0
1,0,1,0,0,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,3,0
1,0,0,0,2,0
1,1,1,1,5,0
1,0,0,0,3,0
1,0,0,1,1,0
1,0,1,0,0,0
1,0,0,0,2,0
1,0,0,0,1,1
1,0,0,0,9,0
1,0,0,0,1,0
1,0,0,0,5,17
1,1,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,2,0
1,0,0,0,0,0
1,0,1,0,0,0
1,1,1,0,0,0
1,0,0,0,9,1
1,1,1,0,0,0
1,0,0,0,1,4
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,1
1,0,0,0,3,0
1,0,0,0,0,14
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,1,1
1,0,0,0,1,1
1,0,0,0,1,0
1,0,0,0,1,1
1,0,1,0,1,0
1,0,0,0,0,0
1,0,0,0,3,1
1,1,1,0,1,3
1,0,0,0,3,1
1,0,1,0,3,0
1,0,0,0,1,0
1,0,0,0,2,0
1,0,0,0,1,0
1,0,0,0,0,0
1,0,1,0,0,1
1,0,0,0,0,0
1,0,0,0,2,1
1,0,0,0,1,0
1,0,0,0,2,1
1,0,0,0,1,0
1,0,1,0,1,2
1,0,1,0,2,1
1,0,1,0,5,3
1,0,1,0,5,0
1,0,0,0,3,0
1,0,0,0,0,0
1,0,0,0,3,0
1,0,0,0,2,1
1,0,0,0,3,1
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1,0
1,0,0,0,1,0
1,0,0,0,0,0
1,0,1,0,3,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,8,0
1,0,1,1,2,0
1,0,0,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,0,0,4,0
1,0,0,0,0,1
