StockSymbol,Industry,SubIndustry,Ret2000.01,Ret2000.02,Ret2000.03,Ret2000.04,Ret2000.05,Ret2000.06,ret2000.07,Ret2000.08,Ret2000.09,Ret2000.10,Ret2000.11,Ret2000.12,Ret2001.01,Ret2001.02,Ret2001.03,Ret2001.04,Ret2001.05,Ret2001.06,Ret2001.07,Ret2001.08,Ret2001.09,Ret2001.10,Ret2001.11,Ret2001.12,Ret2002.01,Ret2002.02,Ret2002.03,Ret2002.04,Ret2002.05,Ret2002.06,Ret2002.07,Ret2002.08,Ret2002.09,Ret2002.10,Ret2002.11,Ret2002.12,Ret2003.01,Ret2003.02,Ret2003.03,Ret2003.04,Ret2003.05,Ret2003.06,Ret2003.07,Ret2003.08,Ret2003.09,Ret2003.10,Ret2003.11,Ret2003.12,Ret2004.01,Ret2004.02,Ret2004.03,Ret2004.04,Ret2004.05,Ret2004.06,Ret2004.07,Ret2004.08,Ret2004.09,Ret2004.10,Ret2004.11,Ret2004.12,Ret2005.01,Ret2005.02,Ret2005.03,Ret2005.04,Ret2005.05,Ret2005.06,Ret2005.07,Ret2005.08,Ret2005.09,Ret2005.10,Ret2005.11,Ret2005.12,Ret2006.01,Ret2006.02,Ret2006.03,Ret2006.04,Ret2006.05,Ret2006.06,Ret2006.07,Ret2006.08,Ret2006.09,Ret2006.10,Ret2006.11,Ret2006.12,Ret2007.01,Ret2007.02,Ret2007.03,Ret2007.04,Ret2007.05,Ret2007.06,Ret2007.07,Ret2007.08,Ret2007.09,Ret2007.10,Ret2007.11,Ret2007.12,Ret2008.01,Ret2008.02,Ret2008.03,Ret2008.04,Ret2008.05,Ret2008.06,Ret2008.07,Ret2008.08,Ret2008.09,Ret2008.10,Ret2008.11,Ret2008.12,Ret2009.01,Ret2009.02,Ret2009.03,Ret2009.04,Ret2009.05,Ret2009.06,Ret2009.07,Ret2009.08,Ret2009.09,Ret2009.10,Ret2009.11,Ret2009.12
ACGY,Basic Materials,Oil & Gas Equipment & Services,0.067446043,0.010909091,-0.084730803,-0.034926471,0.170731707,-0.030204082,-0.02173913,0.124100719,0.040816327,-0.277173913,-0.026315789,0.146055437,0.010909091,0.161751564,0.134615385,-0.030470914,0.046428571,-0.143356643,-0.119609439,-0.175925926,-0.139428571,0.11971831,-0.201298701,0.463414634,-0.220224719,0.036818851,0.204545455,0.037252619,-0.098751419,-0.21319797,0.046128501,-0.239616613,-0.511111111,-0.231818182,0.317365269,-0.143712575,0.111111111,-0.25625,-0.024793388,0.49137931,0.087719298,-0.226804124,0.307189542,0.278606965,-0.426923077,0.261744966,0.150537634,0.155660377,0.087866109,0.411538462,-0.162464986,-0.140939597,0.011904762,0.212355212,0.077669903,0.176291793,0.22,0.04742268,0.126923077,0.096446701,0.058912387,0.105633803,0.014157014,-0.08135169,0.053719008,0.14664981,0.259299781,0.086030664,-0.106481481,-0.118297872,0.018590998,0.113658071,0.07257384,0.06740682,0.122463768,0.047036082,-0.041848844,0.004596192,0.114935065,0.0271206,-0.041011236,0.061403509,0.051788574,-0.020533881,0.010346611,-0.054917624,0.167214912,0.02049571,0.055868545,-0.001777778,0.154146765,0.011106856,0.133587786,-0.035333333,-0.23365836,0.076433121,-0.216099871,0.142705005,-0.010199351,0.12005457,0.060098119,-0.125687353,-0.237164925,0.033613445,-0.360457724,-0.249732047,-0.1898017,0.13111546,-0.061538462,-0.019011407,0.26899384,0.259803922,0.327342747,-0.074317968,0.034849952,-0.084315503,0.255467197,-0.004823151,0.184975767,0.028326746
ACIW,Technology,Technical & System Software,-0.232142857,1.117785077,-0.368743169,-0.437003797,-0.294357184,0.39755102,0.040588235,0.053899083,-0.118763557,-0.169230769,0.028148148,-0.161103048,-0.010380623,-0.157989228,-0.225945946,0.205714286,0.364175563,0.254401408,-0.111816019,-0.015803336,-0.441777778,0.435745938,0.254545455,-0.015261044,-0.116049383,-0.010934394,0.134328358,0.012216405,-0.004504505,0.064253394,-0.211723535,-0.045504994,-0.233621755,0.201288245,0,-0.084507042,0.022727273,-0.154074074,0.018867925,0.200345423,0.319708029,-0.010928962,0.342952275,0.191311612,0.162105263,0.165590135,-0.007056452,0.154484189,0.008988764,-0.206440229,0.260348584,-0.091181507,-0.107379376,0.147043154,-0.202797203,0.002352941,0.072087659,-0.1101465,0.258895706,-0.028389623,0.057242409,0.109108159,-0.014893617,-0.109536082,0.087870105,0.075545852,0.083434589,-0.006307978,0.037243948,-0.030857553,0.074990765,-0.016062884,0.140338749,0.01121552,-0.065289009,0.283419023,-0.02203305,0.062165605,-0.109882183,-0.101570964,0.026622794,-0.003841608,-0.008499414,-0.034962963,0.112476951,-0.027548209,-0.058156441,-0.017951099,0.069409548,-0.017226277,-0.100736377,-0.144550543,-0.155328798,0.025100852,-0.002621232,-0.161602818,-0.214963119,0.178118746,0.140240412,0.109994977,-0.209355132,0.064769976,0.128027682,-0.070769231,-0.054506206,-0.211737629,0.147660819,0.048812665,0.063869756,0.07525587,0.067767654,-0.06395664,-0.137651822,-0.079155673,0.067280453,-0.102581072,0.113318617,0.06485771,0.021698698,0.030649038
ACTL,Technology,Semiconductor,0.023092784,0.342680412,0.049705882,0.076630594,-0.223466667,0.523714095,-0.193625325,0.203501094,-0.185403445,0.016375243,-0.323897497,0.043122035,0.136842105,-0.251662971,0.010880317,0.15945674,-0.119222462,0.197560976,-0.112282124,0.009852217,-0.21589404,0.036312849,0.02425876,0.015816327,0.06281407,-0.135903614,0.155047407,0.177896268,0.013179572,-0.147261663,-0.301147228,-0.02140884,-0.265536723,0.541904762,0.201875,-0.166066838,-0.092839806,0.098459478,0.038344492,0.142445213,0.120141343,-0.079194631,0.195609756,0.205761317,-0.180512821,0.11579818,0.012195122,-0.12080292,0.060555786,-0.036776213,-0.080081301,-0.124668435,0.001506024,-0.076846307,-0.186789388,-0.030201342,0.051903114,-0.010437052,0.139442231,0.037256062,-0.036467236,0.021556886,-0.091553455,-0.09483871,0.04670913,-0.052488071,0.12173913,-0.113402062,0.047826087,-0.033264033,0.043727599,-0.122068966,0.177657099,-0.017508418,0.091780822,0.008155583,-0.143209877,0.037599422,-0.051748252,0.147080562,0.000643501,0.060155239,0.146896128,-0.030432461,-0.028291621,-0.067928731,-0.001812689,-0.117008444,-0.050305914,-0.0085531,-0.157142857,-0.041737649,-0.043672014,0.060521415,-0.020554066,0.235081374,-0.128749086,-0.010851419,0.288720539,0.057087877,0.039393939,-0.015195792,-0.171187462,0.002181818,-0.089715536,-0.01946472,-0.23723229,0.296460177,-0.231686542,0.006666667,0.126948775,0.239478958,-0.088852989,-0.062882096,0.027675277,-0.022461815,0.121658986,-0.017312448,-0.026711185,0.012787724
ACXM,Technology,Information Technology Services,0.061583578,0.138352385,0.151315789,-0.196906603,0.073394495,-0.064217033,-0.238112263,0.192703461,0.226816074,0.2578125,-0.097291876,0.07807309,-0.111600207,-0.184556888,-0.245937161,0.088235294,0.118811881,-0.228638774,-0.078802206,0.089820359,-0.262745098,0.204290092,0.091216216,0.353214562,-0.195415473,0.063364894,0.173972603,-0.025205158,0.071084337,-0.021812081,-0.096296296,0.124203822,-0.165882353,-0.105748758,0.222133758,-0.007101356,-0.030045722,0.026227303,0.103606557,-0.172126266,0.071479628,0.015312916,0.055629139,0.016991819,-0.02173913,0.006329114,0.047258979,0.117576485,0.029649596,0.020429544,0.12962963,0.054562127,0.047370708,0.035878181,-0.111111111,0.024156791,0.055111111,0.048218029,0.016887817,0.041584158,-0.125757576,-0.019607843,-0.075530035,-0.088291747,-0.031496063,0.126213592,-0.032165146,-0.013930348,-0.053589484,0.140566542,0.043764706,0.031390135,0.030923345,0.096610169,-0.00270166,0.003872967,-0.09132948,0.054852321,-0.000816327,-0.002873563,0.00982801,-0.000403877,0.005649718,0.028056112,-0.115354638,-0.063157895,0.007536505,0.060037523,0.231178034,-0.048561151,-0.053423627,-0.025069638,-0.191254597,-0.224778761,-0.052307692,-0.04400978,-0.093936806,0.191190253,-0.068288854,-0.013344454,0.240067625,-0.214627478,0.131277533,0.116692427,-0.152129817,-0.360455655,-0.043312102,0.109439124,0.174074074,-0.12195122,-0.103030303,0.31292517,0.106957425,-0.174766355,0.0806271,-0.063655031,0.075,0.217391304,0.00435161,0.153780069
ADBE,Technology,Application Software,-0.181169121,0.825635517,0.089245523,0.069413741,-0.078811687,0.122237569,-0.112403101,0.106382979,0.167820069,-0.51658828,-0.157740864,-0.118333333,-0.25162727,-0.346084608,0.210872576,0.278758542,-0.089097572,0.169154229,-0.200639659,-0.113660338,-0.282035928,0.102296451,0.212854442,-0.026950799,0.082209377,0.013370474,0.093351425,0.003012048,-0.10199005,-0.20855318,-0.162530584,0.095965104,-0.026999491,0.237048666,0.254993625,-0.188216039,0.0568,0.020786934,0.123132969,0.106376161,-0.003667137,-0.100925147,0.029893014,0.201051655,0.00382263,0.107567704,-0.065807327,-0.061479347,-0.033804238,-0.034724022,0.048,0.048244506,0.033819782,0.055858311,-0.090556274,0.093444577,0.085344449,0.131919192,0.077005157,0.035655332,-0.096825397,0.085237258,0.082339671,-0.123120024,-0.44559759,-0.133817741,0.03131524,-0.084321029,0.10884101,0.091370558,0.024505184,0.128205128,0.068010753,-0.019582909,-0.092679128,0.114269471,-0.268710089,0.058577406,-0.068605031,0.142253521,0.154747226,0.018913159,0.045833333,0.023904382,-0.04543222,0.008738114,0.083116883,0,0.057355412,-0.090600227,0.003486924,0.061057334,0.02128655,0.091364776,-0.117486911,0.020539766,-0.185780886,-0.029420248,0.062705285,0.019967177,0.149191445,-0.104161929,0.054040275,0.025131642,-0.099475245,-0.324200913,-0.13549832,-0.062527521,-0.085267646,-0.139618753,0.297149788,0.306736742,0.040620384,0,0.14235377,-0.036491874,0.056603774,0.008573178,0.069512195,0.037225042
ADCT,Technology,Communication Equipment,-0.088092933,-0.327790262,0.164756757,0.136788922,0.088097166,0.202437276,-0.500714286,-0.013493976,-0.352048193,-0.202536367,-0.038571429,-0.115609756,-0.19379845,-0.242341729,-0.21875,-0.110189573,0.026737968,-0.154929577,-0.279001468,-0.089583333,-0.199541284,0.315028902,-0.013333333,0.052631579,0.056277056,-0.253112033,0.118131868,-0.029925187,-0.141025641,-0.31641791,-0.207048458,-0.276836158,-0.087301587,0.338983051,0.382165605,-0.091304348,0.08490566,-0.054852321,-0.092511013,0.117370892,0.130801688,-0.163636364,-0.068085106,0.155251142,-0.08627451,0.079831933,-0.057692308,0.212244898,0.165562914,-0.150141643,-0.030100334,-0.137931034,0.028340081,0.122529644,-0.157894737,-0.100840336,-0.195555556,0.220994475,0.077981651,0.107438017,-0.044609665,-0.105058366,-0.170833333,0.112745098,6.930131004,0.196153846,0.200183655,-0.198008426,0.091690544,-0.235989492,0.170773639,0.093581578,0.132648504,0.006759443,0.004317111,-0.115019763,-0.198927135,-0.065927978,-0.275473934,0.12345679,0.103676471,-0.044088176,-0.033637001,0.049097473,0.109278351,0.0142063,0.028255528,0.099820681,-0.090168387,0.091071429,0.019083969,-0.023479189,0.066340402,-0.049313676,-0.106796117,-0.057575758,-0.048874598,-0.070068027,-0.11241734,0.138911454,0.124285714,-0.066961466,-0.351610692,0.081223629,-0.178015564,-0.242532855,0.121451104,-0.203784571,-0.078181818,-0.368888889,0.584837545,0.703703704,-0.046132972,0.114845938,-0.09,0.14690027,-0.018823529,-0.214285714,-0.052550232,0.008116883
ADP,Technology,Business Software & Services,-0.113271028,-0.082947368,0.107667585,0.08160804,0.023255814,-0.025118311,-0.078981602,0.177957733,0.097308828,-0.010454545,0.010564998,-0.040757576,-0.053596838,-0.00202977,-0.07595582,-0.003679853,0.006367041,-0.081330869,0.012922465,0.014901961,-0.095384615,0.101492537,0.073765731,0.063176895,-0.091826438,-0.015686275,0.105482831,-0.123448276,0.027101879,-0.161047968,-0.144135873,0.009893048,-0.052330335,0.223180903,0.036233611,-0.098737084,-0.118036123,-0.063130585,-0.055811101,0.089407191,0.045536249,-0.032571429,0.098341232,0.076321467,-0.101503759,0.050960735,0.008707124,0.023514212,0.076826196,-0.00817757,-0.010833726,0.046833931,0.008855586,-0.057393653,-0.002850356,-0.042839952,0.038974101,0.050605327,0.052716763,-0.026130874,-0.018510158,-0.010138249,0.046565774,-0.033592881,0.008287293,-0.043963554,0.054869359,-0.016336861,0.007254856,0.087138863,0.008583691,-0.026923892,-0.059100642,0.052643573,-0.006740596,-0.040696409,0.018137035,-0.005482456,-0.035060639,0.082072444,-0.001476482,0.04259806,-0.023684211,0.01882499,-0.020123203,0.030020704,-0.017258883,0.014965986,0.08871851,-0.024748491,-0.048380484,0.003290195,0.003715035,0.079503376,-0.084704449,-0.010444444,-0.088089888,-0.018186287,0.062406015,0.037558685,-0.021813224,-0.023310023,0.032889964,0.034016775,-0.048308103,-0.175123908,0.164822695,-0.039550781,-0.083038869,-0.052704577,0.047988077,0.022958442,0.082597551,-0.069327731,0.051072235,0.031468531,0.025039124,0.016083738,0.087609512,-0.022151176
ADPI,Healthcare,Health Care Plans,-0.008426966,0.185393258,-0.189252336,0.099423631,-0.0625,-0.016853933,0.164116829,-0.051373955,-0.134760705,-0.126637555,0.365,-0.090909091,0.357142857,-0.153846154,0.137761378,-0.030857143,-0.254545455,-0.328,0.581395349,0.102941176,0.002673797,0.065246338,-0.104938272,-0.096126255,0.150793651,-0.006451613,0.24025974,-0.057894737,0.039548023,-0.017758047,-0.069954128,0.104808878,0.061714286,-0.010976948,-0.001109878,-0.004489338,-0.030439684,0.065819861,0.076352068,-0.138916256,0.033105023,-0.014364641,0.01343785,0,0.023230088,0.032292788,0.091001011,0.080952381,0,0.329632792,0.183333333,-0.130898876,0.092189501,0.040092969,-0.005030743,0.096969697,0.111111111,-0.011542497,-0.027615507,0.035499727,0.086839266,0.218536585,-0.1108,0.085520362,0.00125,0.015813566,0.136026381,0.102591793,0.110310966,-0.375919929,-0.121411765,-0.04135737,-0.107725789,-0.200122775,0.036070606,0.002939015,0.010204082,0.097841727,0.063606557,0.05648267,0.002424242,0.188299817,-0.093606138,0.076353276,0.118421053,-0.047058824,0.101926978,-0.025079799,0.137946232,0.010899183,-0.013830196,-0.073859242,0.13538711,-0.11178789,-0.174399337,-0.495218923,-0.105263158,0.089977221,0.009394572,0.197110423,0.049781659,-0.007525084,-0.12883959,0.226692836,-0.070691025,-0.248479583,-0.22260274,0.032738095,-0.016034985,0.004559271,0.035769829,0.04197901,0.210982659,0.082338902,0.422826087,-0.006917756,0.085271318,-0.145219267,0.025210084,0.053965658
ADPT,Technology,Computer Based Systems,0.016893204,-0.213353799,-0.065795839,-0.303764827,-0.285558781,0.140922768,0.076086957,-0.011299435,-0.198075381,-0.219259259,-0.31625,-0.07823741,0.413926499,-0.245517241,-0.191231343,0.300925926,-0.214349776,0.124434389,0.208205128,-0.117398649,-0.24057971,0.535031847,0.139419087,0.082089552,0.216586703,-0.366314619,0.16564952,0.101123596,-0.120677966,-0.392141757,-0.229765013,0.040747029,-0.273476112,0.34537246,0.132773109,-0.170337739,0.076363636,0.028716216,-0.004950495,0.13509061,0.167883212,-0.024539877,-0.133162612,0.078171091,0.032786885,0.125661376,0.046099291,-0.002257336,0.046015713,-0.032838983,-0.048859935,-0.111744584,0.032745592,0.053549191,-0.110451306,-0.065595716,0.090387374,0.016949153,-0.003831418,-0.024421594,-0.213630406,-0.093333333,-0.119485294,-0.239085239,0.075675676,-0.022670025,-0.012820513,-0.139896373,0.146706587,0.078740157,0.209245742,0.15936255,-0.058823529,0.102112676,-0.113782051,0,-0.188747731,-0.029082774,0.020881671,-0.055045872,0.062650602,0.029545455,-0.039647577,0.068807339,-0.230769231,0.013888889,0.072022161,-0.002583979,0.048969072,-0.070731707,-0.083769634,0.074927954,0.029649596,-0.073490814,-0.053672316,0.018072289,-0.074183976,-0.153354633,0.109433962,-0.054237288,0.161870504,0.006289308,0.140625,-0.013020833,-0.158974359,-0.009259259,-0.127329193,0.2,-0.151975684,-0.167259786,0.034482759,0.144,-0.072164948,-0.04676259,-0.007462687,0.088888889,0.143835616,-0.042042042,0.006430868,0.07028754
ADSK,Technology,Technical & System Software,-0.099322134,0.480291487,0.019722098,-0.147111111,-0.040258065,-0.062432432,-0.364678225,0.292873563,-0.111344538,-0.080833333,0.174783796,0.037350789,0.375606117,0.03027027,-0.190463576,0.164658635,-0.121438849,0.207119741,0.007837838,0.034538586,-0.163142783,0.092763158,0.115442279,0.015531335,0.096256684,0.074957411,0.043351955,-0.597944906,-0.268292683,-0.014869888,-0.026435045,0.051383399,-0.02688172,-0.033057851,0.319420784,-0.08274535,0.040389972,-0.035928144,0.044490075,0.051351351,-0.041693393,0.078,-0.07962963,0.19095143,-0.054444444,0.135882353,0.185772774,0.077597545,0.055898068,0.116026387,0.11417462,0.078532346,0.064410804,0.20252809,-0.059429106,0.111361361,0.09972863,0.104018418,0.226284214,-0.424040067,-0.233159269,0.01920439,-0.00567992,0.072078141,0.242700157,-0.126875159,-0.009559676,0.261313869,0.083275017,-0.018063112,-0.061348315,0.033445621,-0.05538748,-0.062266501,-0.027272727,0.099659953,-0.133571429,-0.057955167,-0.011017686,0.045099218,-0.000861821,0.069557625,0.114780726,-0.016050584,0.076052178,-0.059213535,-0.06421105,0.093245033,0.101818182,0.03860578,-0.091552316,0.098411193,0.082773564,0.006379914,-0.022217608,0.064157399,-0.171031426,-0.256931166,0.016467549,0.210962396,0.090331126,-0.173349633,-0.047491039,0.112050078,-0.074993107,-0.342283951,-0.224403927,0.209975369,-0.152941176,-0.226219512,0.342651757,0.221065524,0.075689223,-0.11556384,0.140690377,0.065,0.01104503,0.078287197,-0.06012024,0.075783235
ADTN,Technology,Communication Equipment,0.236158839,0.131692308,-0.194033898,0.146250424,-0.086962963,-0.046648623,0.003166667,-0.123834451,-0.201838304,-0.135774392,-0.079072219,-0.403592478,0.289316827,-0.149642857,0.07956044,0.154495568,-0.07082877,-0.191321499,0.128093159,-0.035014589,-0.169204002,0.223628692,0.122527945,-0.022596706,0.05,-0.104089219,-0.014693878,0.034540158,-0.04668008,-0.191570881,-0.038461538,-0.068060021,-0.100864553,0.621328225,0.317460317,-0.016442451,0.023128424,-0.044523598,0.113488372,0.118232044,0.195544554,0.065208419,-0.051650485,0.126078029,0.116554362,0.110675808,-0.030776027,-0.525335775,0.100383632,-0.056183029,-0.081651376,-0.18807947,0.157745337,0.175,-0.201255981,0.010566038,-0.155935988,-0.054704595,0.037019898,-0.149333333,-0.066701407,0.045251397,-0.058195408,0.169204738,0.055235351,0.12154195,0.072115385,-0.043703704,0.227113362,-0.044837386,-0.020543406,0.006777364,-0.025257561,-0.054295533,-0.054893463,-0.047005307,-0.003949447,-0.117276663,-0.029724933,0.138736264,-0.046018407,-0.024863043,-0.063948498,0.043198529,-0.037358818,0.042081448,0.075055188,0.040474244,0.065354331,-0.042757095,-0.002294455,0.0257099,-0.134210526,0.046521739,-0.087505259,-0.006967023,-0.024835989,-0.115273775,0.002166847,0.262540021,0.056003394,-0.041800643,-0.060504202,0.011086475,-0.156642146,-0.215686275,-0.070680628,0.067431851,0.007984032,-0.039254824,0.136746143,0.292787286,-0.012357414,0.018500949,0.110294118,-0.058019063,0.087727071,-0.060741949,-0.083694709,0.058188644
ADVS,Technology,Application Software,0.005627376,0.371597096,-0.506666667,0.051261514,-0.24361809,0.515507519,-0.131971117,0.100357143,0.134047387,-0.163145376,-0.17752171,-0.188740381,0.392983342,-0.293577982,0.184442662,0.283356259,0.186545455,-0.024427715,-0.116875,-0.071341144,-0.286661614,0.019830777,0.307370622,0.013595779,0.072564612,-0.0993316,0.206116208,-0.158199795,-0.188364524,-0.33159948,-0.250780031,-0.097214924,-0.332750583,0.229094077,0.150344828,-0.183832335,0.016812865,0.037410072,-0.159059474,0.036243822,0.193010326,0.122622951,-0.047535211,0.049037865,-0.049083383,0.145443196,-0.042122538,-0.016365688,0.075913242,-0.110015568,0.081018519,-0.004820568,0.010683761,-0.042902542,-0.114653244,0.064984227,-0.008249853,0.224178404,-0.042125419,0.036437247,-0.06097561,-0.087809917,0.021348315,-0.01381979,0.113825652,0.031043257,0.191964286,0.146899709,-0.023205221,0.133579336,-0.061598952,0.01047486,-0.09197787,0.020520337,0.014637629,0.23119972,-0.063106796,0.10474732,-0.134460771,0.058842548,0.102283105,0.030050083,-0.00867679,-0.023519646,0.000279799,0.008356546,-0.022701794,-0.037844037,0.077405858,-0.094071806,0.168356375,0.058093478,0.171906188,0.181255337,-0.07015937,0.082,-0.163083766,-0.005091875,-0.062678689,-0.079658278,0.075863796,-0.149858624,0.216201117,0.051853537,-0.250744364,-0.461648951,0.146529563,-0.064198688,0.087693074,0.263450835,0.271374046,0.021198157,-0.071125908,0.085402185,0.111619396,0.045110751,0.042746114,-0.044261065,-0.008627451,0.081231749
AEIS,Technology,Diversified Electronics,0.027676768,0.409337466,-0.291666667,0.393939394,-0.463768116,0.446380368,-0.236511707,0.269333333,-0.422976045,-0.495466511,0.211692308,0.139240506,0.353771504,-0.256065574,0.163136548,0.347961165,-0.063037249,0.254407295,-0.210272486,-0.324087591,-0.275381264,0.223507917,0.180049875,0.110462693,-0.030188679,0.010060362,0.430959013,-0.033601777,-0.119186047,-0.26677686,-0.335582546,-0.179452969,-0.266886326,0.33960177,0.477253929,-0.3033954,-0.179566563,-0.00965251,-0.183460076,0.118192352,0.392746114,0.036231884,0.369824561,0.235112936,-0.21863354,0.200420831,0.159439334,-0.033753709,-0.161797753,-0.026845638,-0.07233849,-0.350343474,0.114348143,0.034210526,-0.366730893,-0.012145749,-0.039296794,0.032460733,-0.141566265,0.067836257,-0.221980413,0.33,0.028723404,0.062248996,-0.105065666,-0.19301848,0.214195184,0.237798546,-0.113673806,0.000931099,0.256314312,-0.131424376,0.325443787,-0.084942085,-0.01533101,0.065896739,-0.104761905,-0.058321479,-0.018209408,0.121779859,0.175051688,-0.07201889,0.098151689,0.090751445,-0.094093048,0.155479059,0.053053053,0.166666667,0.003680982,-0.087394281,-0.223245614,-0.076266363,-0.062693979,0.060304838,-0.078144854,-0.101648352,-0.169738863,0.182656827,0.037558685,0.032448378,0.133858268,-0.13071066,0.019926199,0.162103746,-0.171912833,-0.212546125,-0.270168856,0.326666667,-0.100200401,-0.236158192,0.140909091,0.146938776,0.120996441,-0.060606061,0.338153504,-0.136251032,0.371868979,-0.135269122,-0.110659072,0.369663942
AEPI,Consumer Goods,Rubber & Plastics,0.2752,-0.016,0.028617886,-0.319948187,-0.179920477,0.53030303,0.051758198,0.110443276,0.135876841,0.012918379,0.192850966,0.059255748,-0.145,0.098684211,0.071326676,0.172222222,0.12022792,-0.403544304,-0.229637701,-0.092131809,-0.072356215,-0.198,0.071904762,0.064888889,0.143929912,-0.018181818,0.271719039,-0.090643275,0.142011834,0.022760012,-0.022824536,0.080291971,-0.269064359,-0.421524664,-0.206056616,0.053182917,-0.49586155,0.032624113,0.211484594,-0.156956005,-0.014124294,-0.012413793,0.086896552,0.080872914,0.06626506,-0.14187643,-0.041059603,0.345303867,0.154249738,0.011915674,-0.039497307,0.102493075,-0.095238095,0.047169811,-0.033575318,0.001913876,0.023877746,0.032679739,-0.006329114,0.328828829,0.265100671,0.095008052,-0.036585366,-0.054905948,-0.059497817,0.073880163,0.0640956,0.04330107,0.072506083,-0.08186341,0.11976631,0.096010522,0.018010963,0.024743053,0.231775701,0.077346377,-0.06097561,0.012727273,0.323259259,-0.008376726,-0.048105287,0.260890378,-0.028134441,0.03978935,-0.124483665,-0.027050236,-0.042742654,-0.010922612,0.053078556,0.004239179,-0.121648571,-0.063496079,0.153050109,-0.057251005,-0.127740948,-0.059911894,-0.054351241,0.005292756,-0.003290556,-0.07442623,-0.08005618,-0.331923077,0.012188044,0.07253886,0.062699256,-0.017076846,0.060900716,-0.143692158,-0.185227273,-0.052975327,0.180974478,0.347249834,0.22298964,0.052652573,0.187127976,0.187906977,0.052492746,-0.126033576,0.081878042,0.00393391
AFAM,Healthcare,Home Health Care,0.169902913,0.062240664,0.09765625,0,-0.021818182,-0.090163934,0.297297297,0.330909091,0.228739003,-0.015748031,-0.034666667,0.141025641,0.140449438,0.078817734,0.397260274,0.053333333,0.142405063,0.038781163,0.37434555,-0.048479087,-0.048106448,0.344940152,0.158238173,0.115384615,-0.01682243,-0.206666667,-0.050420168,-0.090178571,0.095,0.11623439,-0.127118644,-0.190618762,-0.159811986,-0.123626374,-0.153605016,0.314393939,-0.028985507,-0.291101056,-0.079059829,0.218097448,0.16952381,0.268412439,0.064556962,0.031668697,-0.041322314,0.076821192,0.130937099,0.017045455,-0.076404494,0.054892601,-0.095022624,0.00625,0.042746114,0.05625,-0.027218935,0.00250941,0.134770889,-0.004750594,0.489104116,0.269827586,-0.034626039,0.015064562,-0.020422535,-0.061254613,-0.010824313,0.154040404,0.092633115,0.101683029,0.043142305,-0.03125,-0.010967742,0.043024772,-0.068338558,-0.041638684,0.258741259,0.10107284,0.256565657,-0.035742972,-0.00621118,0,-0.017774016,-0.061927606,0.40027637,0.437664042,-0.574120892,0.074731183,0.241276171,-0.286324786,0.293150685,-0.175941781,-0.172342621,0.00128866,0.168495804,0.231835829,-0.11737735,0.005173306,0.020993344,0.1093831,-0.073953488,-0.064755314,0.288126649,0.07561666,0.234962406,0.394079556,-0.140217391,0.218315204,-0.119567394,0.023202912,-0.316186253,-0.329034392,-0.044066099,0.31663113,0.070104754,-0.006037736,0.203795066,-0.144851117,0.087751371,0.021541568,0.190444811,0.083607456
AFFX,Technology,Scientific & Technical Instruments,0.295104895,0.253809524,-0.48979171,-0.0996,-0.131627057,0.332257544,-0.174924471,-0.427536232,-0.384653343,0.091231527,0.050008898,0.249832102,-0.102760943,-0.14080072,-0.513130252,0.172401561,0.198473282,-0.436061381,0.135061392,-0.135458167,-0.257288292,0.821212121,0.183660131,0.052704964,-0.256274769,-0.182180851,0.288,-0.112937063,-0.062622309,-0.000416667,-0.258412962,0.003342618,0.171171171,0.236966825,0.038314176,-0.169147005,0.18463553,-0.04385647,-0.00990099,-0.289504037,0.231727125,-0.140427388,0.221374046,-0.025749261,-0.087391304,0.215267899,-0.04379845,-0.006459427,0.285185185,0.101068999,-0.006764706,-0.094970414,-0.036795832,0.112886773,-0.168923077,0.041198502,0.110669078,-0.011665587,0.114942529,0.113650213,0.148758024,0.042195122,0.023183556,0.084175876,0.171741512,0.043949661,-0.115887143,0.044313146,-0.061129163,-0.017106973,0.092038146,-0.030456853,-0.195871946,-0.069200524,-0.073699015,-0.129443938,-0.04842615,-0.068413392,-0.162330097,0.183888889,0.005128205,0.186046512,-0.014413713,-0.088897669,0.086672474,0.026326286,0.188537549,-0.124041347,-0.011039208,-0.042692308,-0.027134876,-0.067489712,0.118606702,0.005529226,-0.167332268,0.121124031,-0.13084922,-0.147934251,-0.088004191,-0.383963862,0.085508551,-0.146058091,-0.224409449,0.0725,-0.118451025,-0.529936306,-0.293814433,0.083333333,0.06,-0.330188679,0.564593301,0.484177215,-0.022357724,0.207739308,0.490725126,-0.146017699,0.124199744,-0.402285714,-0.090038314,0.232067511
